price,year,odometer,manufacturer,condition,cylinders,fuel,title_status,transmission,drive,type,paint_color
42532,2018.0,22818.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
9777,2014.0,90941.0,ford,good,4 cylinders,gas,clean,automatic,fwd,hatchback,red
29990,2019.0,22726.0,acura,good,6 cylinders,gas,clean,other,fwd,sedan,unknown
9900,2013.0,139000.0,nissan,good,6 cylinders,gas,clean,automatic,4wd,sedan,black
22990,2018.0,9303.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,hatchback,white
37990,2018.0,32856.0,bmw,good,6 cylinders,other,clean,other,rwd,SUV,black
12491,2012.0,146971.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,grey
21491,2018.0,35804.0,subaru,good,4 cylinders,gas,rebuilt,automatic,4wd,wagon,blue
46550,2021.0,198.0,ford,good,4 cylinders,gas,clean,automatic,4wd,SUV,blue
2300,1997.0,201566.0,buick,good,6 cylinders,gas,clean,automatic,fwd,sedan,green
9890,2014.0,93405.0,dodge,good,6 cylinders,gas,clean,automatic,fwd,van,black
29999,2011.0,84000.0,cadillac,good,8 cylinders,gas,rebuilt,automatic,rwd,sedan,black
4250,2007.0,110438.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,grey
36590,2019.0,17647.0,bmw,good,6 cylinders,gas,clean,other,rwd,coupe,black
15000,2013.0,128000.0,ford,excellent,6 cylinders,gas,clean,automatic,rwd,truck,black
14000,2012.0,93000.0,bmw,like new,6 cylinders,gas,clean,automatic,4wd,SUV,grey
40990,2014.0,53263.0,chevrolet,good,8 cylinders,gas,clean,other,4wd,pickup,white
35590,2017.0,14048.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,sedan,unknown
3600,2003.0,144000.0,outro,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,white
2900,2005.0,170000.0,honda,good,4 cylinders,gas,clean,automatic,4wd,SUV,black
8799,2013.0,124916.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,black
46900,2018.0,52117.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
7988,2011.0,130045.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
20590,2013.0,25870.0,mazda,good,4 cylinders,gas,clean,other,rwd,other,red
21990,2018.0,7233.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,other,green
13688,2014.0,117933.0,honda,good,4 cylinders,gas,clean,manual,fwd,sedan,silver
17999,2019.0,36296.0,volkswagen,good,4 cylinders,gas,clean,automatic,4wd,wagon,blue
12900,2014.0,125265.0,audi,excellent,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
14952,2016.0,71835.0,chevrolet,good,4 cylinders,gas,clean,automatic,fwd,sedan,silver
385,2019.0,35609.0,nissan,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
9499,2016.0,60392.0,kia,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,silver
27590,2019.0,41403.0,ram,good,8 cylinders,other,clean,other,4wd,pickup,white
53888,2017.0,38396.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
17500,2018.0,86328.0,nissan,good,4 cylinders,gas,clean,automatic,4wd,SUV,white
38590,2012.0,38955.0,mercedes-benz,good,8 cylinders,gas,clean,other,rwd,other,black
6495,2014.0,1.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
13999,2011.0,83190.0,mercedes-benz,excellent,6 cylinders,diesel,clean,automatic,rwd,sedan,unknown
16990,2012.0,118000.0,lexus,good,6 cylinders,gas,clean,automatic,fwd,SUV,unknown
2000,1993.0,280000.0,ford,fair,6 cylinders,gas,clean,manual,rwd,SUV,black
4999,2006.0,162479.0,ford,good,6 cylinders,gas,clean,other,4wd,SUV,white
30900,2015.0,57688.0,jeep,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,red
5999,2007.0,119000.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,SUV,silver
27990,2012.0,68696.0,gmc,good,8 cylinders,gas,clean,other,4wd,pickup,black
3500,2008.0,139443.0,subaru,excellent,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
5900,1989.0,126000.0,toyota,excellent,4 cylinders,gas,salvage,automatic,4wd,sedan,white
48999,2020.0,29.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,black
8000,2013.0,80000.0,ford,good,8 cylinders,gas,rebuilt,automatic,4wd,pickup,unknown
29590,2017.0,70760.0,ford,good,6 cylinders,gas,clean,other,4wd,SUV,blue
26990,2018.0,32340.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,sedan,white
17900,2006.0,76000.0,ford,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
10995,2011.0,100892.0,audi,excellent,6 cylinders,gas,clean,automatic,4wd,sedan,silver
12995,2014.0,128000.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
58995,2016.0,57069.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,red
28999,1955.0,1234.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,sedan,orange
20950,2015.0,84011.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
11959,2011.0,54335.0,audi,good,4 cylinders,gas,clean,automatic,4wd,sedan,black
7000,2002.0,137951.0,ram,excellent,10 cylinders,gas,clean,automatic,4wd,truck,blue
31990,2014.0,57899.0,gmc,good,8 cylinders,other,clean,other,4wd,SUV,black
29590,2017.0,70760.0,ford,good,6 cylinders,gas,clean,other,4wd,SUV,blue
15000,1980.0,68000.0,chevrolet,excellent,8 cylinders,gas,clean,manual,rwd,pickup,custom
8700,2013.0,111801.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
700,1993.0,73000.0,ford,good,8 cylinders,gas,clean,manual,4wd,sedan,unknown
54999,2017.0,153390.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
8900,2014.0,114877.0,acura,excellent,6 cylinders,gas,lien,automatic,fwd,sedan,silver
18950,2012.0,129466.0,outro,good,6 cylinders,gas,clean,automatic,rwd,SUV,unknown
9925,2017.0,43873.0,chevrolet,good,8 cylinders,gas,clean,automatic,fwd,pickup,red
8800,1984.0,82880.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,red
8350,2017.0,83500.0,kia,excellent,4 cylinders,gas,rebuilt,automatic,fwd,sedan,silver
40700,2019.0,16895.0,chevrolet,good,8 cylinders,other,clean,automatic,4wd,pickup,unknown
18995,2011.0,160524.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,silver
9000,2001.0,128000.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,black
8950,2008.0,190507.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,white
2794,1997.0,202314.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
3421,2003.0,187591.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,red
12787,2005.0,90569.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,other,silver
13590,2010.0,94587.0,kia,good,4 cylinders,other,clean,other,fwd,wagon,black
21590,2019.0,43747.0,chrysler,good,6 cylinders,other,clean,other,rwd,sedan,black
54988,2020.0,15330.0,ford,good,6 cylinders,gas,clean,automatic,4wd,truck,black
9900,2014.0,93000.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
3300,2010.0,203000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
3700,1972.0,250000.0,ford,good,8 cylinders,gas,clean,automatic,rwd,truck,brown
49990,2015.0,152701.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,truck,white
4750,2006.0,148515.0,honda,excellent,4 cylinders,gas,rebuilt,automatic,fwd,sedan,silver
30990,2018.0,7896.0,mercedes-benz,good,6 cylinders,gas,clean,other,rwd,van,black
16000,2015.0,106115.0,honda,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,black
3000,2000.0,182000.0,ford,salvage,8 cylinders,gas,salvage,automatic,4wd,pickup,green
5999,2012.0,125466.0,volkswagen,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
24990,2019.0,28145.0,hyundai,good,4 cylinders,gas,clean,other,fwd,hatchback,black
14999,2018.0,22159.0,ford,good,4 cylinders,gas,clean,automatic,fwd,sedan,blue
25999,2018.0,13117.0,nissan,good,4 cylinders,gas,clean,automatic,4wd,SUV,grey
12999,2016.0,138604.0,subaru,excellent,4 cylinders,gas,clean,automatic,4wd,sedan,silver
28950,2014.0,107289.0,gmc,excellent,8 cylinders,other,clean,automatic,4wd,pickup,black
11500,2007.0,220000.0,chevrolet,good,8 cylinders,diesel,clean,automatic,rwd,truck,white
4800,2008.0,148200.0,outro,good,4 cylinders,gas,clean,manual,fwd,hatchback,white
6995,2010.0,134028.0,outro,good,4 cylinders,gas,clean,automatic,fwd,SUV,white
10000,2001.0,210005.0,chevrolet,like new,8 cylinders,gas,clean,automatic,4wd,pickup,black
18500,2018.0,24700.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
21839,2017.0,23218.0,honda,good,4 cylinders,gas,clean,other,fwd,sedan,purple
37590,2020.0,18654.0,cadillac,good,6 cylinders,electric,clean,other,fwd,SUV,black
10500,2014.0,148811.0,hyundai,good,4 cylinders,hybrid,clean,automatic,fwd,sedan,white
49990,2017.0,28752.0,bmw,good,8 cylinders,gas,clean,automatic,rwd,coupe,blue
18990,2018.0,12883.0,hyundai,good,4 cylinders,gas,clean,other,fwd,sedan,black
1000,1999.0,224000.0,chevrolet,fair,8 cylinders,gas,clean,automatic,4wd,SUV,brown
32590,2013.0,30384.0,lexus,good,8 cylinders,gas,clean,other,rwd,sedan,unknown
12995,2014.0,91600.0,ford,good,6 cylinders,gas,clean,automatic,fwd,SUV,brown
14995,2015.0,98988.0,nissan,good,4 cylinders,other,clean,automatic,fwd,other,black
4999,2006.0,120000.0,chrysler,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,blue
32590,2013.0,60271.0,lexus,good,8 cylinders,gas,clean,automatic,fwd,sedan,unknown
1,2016.0,57722.0,jeep,excellent,6 cylinders,gas,clean,other,4wd,wagon,white
14500,2016.0,50839.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,red
1000,2016.0,70000.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
7500,2011.0,68209.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
17900,2005.0,214000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
14000,2013.0,51600.0,hyundai,good,4 cylinders,other,clean,manual,fwd,sedan,unknown
13900,2015.0,106775.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
35590,2018.0,22805.0,ram,good,6 cylinders,other,clean,other,4wd,pickup,black
5900,2007.0,128599.0,infiniti,good,6 cylinders,gas,clean,automatic,4wd,sedan,white
24999,2007.0,110000.0,toyota,good,4 cylinders,gas,clean,manual,4wd,truck,white
20000,2008.0,141000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,truck,silver
5999,2004.0,49444.0,audi,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,black
9500,2011.0,73047.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
5000,2013.0,117000.0,toyota,fair,4 cylinders,hybrid,clean,automatic,fwd,sedan,black
38590,2011.0,30237.0,chevrolet,good,8 cylinders,gas,clean,other,rwd,other,red
10999,2010.0,107140.0,gmc,good,8 cylinders,gas,clean,automatic,rwd,pickup,white
7999,2008.0,111689.0,bmw,excellent,6 cylinders,gas,clean,automatic,4wd,sedan,silver
6800,2014.0,48000.0,nissan,good,4 cylinders,hybrid,clean,automatic,4wd,hatchback,blue
19995,2014.0,80643.0,gmc,good,6 cylinders,gas,clean,automatic,4wd,pickup,blue
55995,2016.0,93737.0,ram,good,8 cylinders,other,clean,automatic,4wd,pickup,silver
29990,2014.0,26129.0,chevrolet,good,8 cylinders,gas,clean,other,4wd,pickup,brown
13000,2006.0,103500.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,black
9300,2010.0,119000.0,acura,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,grey
3800,2006.0,200000.0,hyundai,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,grey
14997,2006.0,124261.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,pickup,silver
38990,2017.0,49739.0,dodge,good,8 cylinders,gas,clean,other,rwd,sedan,black
3999,2010.0,164264.0,ford,good,8 cylinders,gas,clean,automatic,4wd,other,blue
9885,2011.0,77225.0,chevrolet,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
1500,2010.0,100000.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
37000,2017.0,47000.0,ram,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,white
25388,2017.0,31147.0,bmw,good,4 cylinders,gas,clean,automatic,4wd,SUV,white
18450,2015.0,120668.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,SUV,black
52925,2020.0,8269.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
4995,2007.0,182582.0,toyota,good,4 cylinders,hybrid,clean,automatic,fwd,hatchback,white
13990,2010.0,87506.0,outro,good,5 cylinders,gas,clean,other,fwd,SUV,silver
3900,1952.0,99999.0,gmc,good,8 cylinders,gas,clean,manual,4wd,pickup,unknown
33590,2014.0,57923.0,gmc,good,8 cylinders,gas,clean,other,4wd,pickup,white
29995,2019.0,19129.0,subaru,excellent,4 cylinders,gas,clean,manual,4wd,sedan,white
26900,2015.0,170713.0,gmc,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,white
28999,2020.0,6108.0,infiniti,excellent,6 cylinders,gas,rebuilt,automatic,4wd,SUV,blue
33995,2017.0,134373.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
31590,2018.0,62496.0,toyota,good,6 cylinders,gas,clean,other,fwd,other,red
11500,2013.0,109000.0,infiniti,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,white
42990,2017.0,68655.0,ford,good,10 cylinders,gas,clean,automatic,rwd,truck,white
5500,2008.0,177256.0,subaru,excellent,4 cylinders,gas,clean,automatic,4wd,sedan,blue
10990,2010.0,198850.0,ford,good,8 cylinders,other,clean,automatic,4wd,SUV,white
24457,2020.0,8391.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
7995,2008.0,77797.0,toyota,good,4 cylinders,gas,rebuilt,automatic,fwd,sedan,black
2800,2007.0,157543.0,outro,excellent,4 cylinders,gas,salvage,manual,fwd,coupe,red
5995,2008.0,124000.0,ford,good,6 cylinders,gas,clean,automatic,4wd,SUV,white
11950,2011.0,115522.0,bmw,good,6 cylinders,gas,clean,manual,rwd,sedan,unknown
9995,2015.0,78593.0,outro,good,3 cylinders,gas,clean,automatic,fwd,coupe,white
8499,2005.0,155508.0,ram,good,8 cylinders,gas,clean,automatic,4wd,truck,white
38990,2020.0,14028.0,acura,good,6 cylinders,gas,clean,other,fwd,SUV,white
10995,2015.0,39373.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,blue
17990,2013.0,84864.0,toyota,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,custom
500,1993.0,201737.0,nissan,salvage,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
11999,2008.0,152833.0,ford,good,8 cylinders,gas,clean,automatic,rwd,SUV,brown
16999,2018.0,22000.0,subaru,like new,4 cylinders,gas,clean,automatic,4wd,sedan,red
5800,2006.0,125000.0,volkswagen,like new,4 cylinders,gas,clean,manual,fwd,other,silver
2500,2007.0,140000.0,ford,good,6 cylinders,gas,clean,manual,fwd,mini-van,blue
5995,2008.0,120294.0,kia,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
9950,2011.0,127000.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,red
54999,2019.0,47600.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,brown
29590,2018.0,28029.0,jeep,good,6 cylinders,gas,clean,other,4wd,other,black
1900,2001.0,113228.0,honda,good,6 cylinders,gas,clean,automatic,fwd,mini-van,white
17995,2012.0,97250.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,SUV,white
8999,2008.0,137444.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,grey
6950,2003.0,156686.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
16988,1987.0,1.0,ford,good,8 cylinders,gas,clean,manual,4wd,pickup,unknown
29990,2012.0,95762.0,mercedes-benz,good,6 cylinders,other,clean,other,rwd,coupe,black
4998,2004.0,273248.0,chevrolet,good,8 cylinders,gas,clean,automatic,fwd,truck,unknown
19800,2013.0,174000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
6000,2008.0,120000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
21995,2012.0,149746.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,truck,grey
41999,2017.0,60999.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
9495,2014.0,155783.0,chevrolet,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
18495,2012.0,92189.0,bmw,excellent,6 cylinders,gas,clean,automatic,rwd,bus,blue
340,2017.0,62720.0,nissan,good,4 cylinders,other,clean,automatic,4wd,other,black
65000,1969.0,2000.0,ford,like new,8 cylinders,gas,clean,manual,rwd,coupe,black
7427,2013.0,132969.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,yellow
29990,2019.0,14077.0,ford,good,6 cylinders,other,clean,other,4wd,pickup,white
15990,2012.0,83617.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,coupe,silver
24995,2012.0,40023.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,green
36990,2016.0,23190.0,gmc,good,8 cylinders,gas,clean,other,4wd,pickup,black
7290,2012.0,110552.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
950,2000.0,95000.0,cadillac,fair,8 cylinders,gas,clean,automatic,fwd,sedan,white
16985,2015.0,86410.0,volkswagen,good,4 cylinders,gas,clean,manual,fwd,other,black
7200,2008.0,156000.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,brown
1000,2016.0,125320.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
4995,2012.0,181187.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
35999,2019.0,17319.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,silver
22590,2020.0,5144.0,buick,good,6 cylinders,other,clean,other,fwd,SUV,red
15990,2016.0,54573.0,gmc,good,8 cylinders,gas,clean,other,fwd,other,unknown
36500,2019.0,21000.0,chevrolet,like new,8 cylinders,gas,rebuilt,automatic,4wd,pickup,white
19991,2015.0,48500.0,bmw,good,4 cylinders,gas,clean,automatic,rwd,sedan,white
37990,2019.0,16757.0,ford,good,8 cylinders,other,clean,other,4wd,pickup,black
19990,2020.0,11103.0,outro,good,4 cylinders,other,clean,other,4wd,hatchback,orange
15500,2014.0,31000.0,cadillac,excellent,6 cylinders,gas,salvage,manual,fwd,sedan,black
50995,2018.0,32288.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,unknown
8995,2014.0,125000.0,gmc,good,8 cylinders,gas,clean,automatic,fwd,SUV,blue
4995,2012.0,89878.0,outro,excellent,4 cylinders,gas,clean,manual,fwd,hatchback,red
21920,2017.0,38681.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,SUV,blue
15990,2013.0,32197.0,toyota,good,4 cylinders,other,clean,other,fwd,sedan,black
16661,2016.0,130135.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,van,white
24590,2019.0,20094.0,honda,good,4 cylinders,diesel,clean,automatic,fwd,hatchback,silver
6999,2009.0,195072.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,wagon,silver
6200,2006.0,129000.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,coupe,blue
58999,2015.0,93517.0,gmc,good,8 cylinders,diesel,clean,automatic,4wd,truck,unknown
21990,2013.0,77018.0,toyota,good,4 cylinders,other,clean,other,fwd,pickup,red
11995,2008.0,144597.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,orange
22899,2016.0,36132.0,buick,good,6 cylinders,gas,clean,automatic,fwd,convertible,unknown
5500,2009.0,146382.0,outro,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,black
34590,2016.0,29499.0,chevrolet,good,6 cylinders,gas,clean,other,4wd,pickup,silver
11495,2017.0,92420.0,ford,good,8 cylinders,gas,clean,automatic,4wd,other,unknown
15400,2019.0,79000.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
18800,2008.0,142000.0,lexus,good,6 cylinders,gas,clean,automatic,fwd,sedan,white
4800,2004.0,110343.0,bmw,good,6 cylinders,gas,clean,manual,rwd,sedan,white
23000,1970.0,106000.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,pickup,custom
15995,2017.0,77302.0,chevrolet,good,4 cylinders,gas,clean,automatic,fwd,SUV,silver
8990,2013.0,140000.0,toyota,like new,4 cylinders,gas,clean,automatic,fwd,sedan,silver
5600,2011.0,196000.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
22590,2015.0,58793.0,bmw,good,6 cylinders,other,clean,automatic,rwd,sedan,unknown
38590,2019.0,28086.0,acura,good,6 cylinders,gas,clean,other,fwd,other,blue
5999,2010.0,99851.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
9495,2006.0,101000.0,lexus,good,6 cylinders,gas,clean,manual,fwd,sedan,unknown
2200,2008.0,132000.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,silver
12900,2015.0,100000.0,audi,like new,4 cylinders,gas,clean,automatic,rwd,sedan,black
55000,2019.0,11459.0,cadillac,like new,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
16788,2018.0,29619.0,jeep,good,4 cylinders,gas,clean,manual,4wd,other,black
35999,2017.0,27321.0,cadillac,excellent,8 cylinders,gas,rebuilt,automatic,4wd,SUV,unknown
22000,2016.0,65000.0,chevrolet,excellent,8 cylinders,gas,rebuilt,automatic,4wd,truck,brown
11950,2011.0,154662.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,SUV,grey
40800,2019.0,13500.0,ram,like new,8 cylinders,gas,rebuilt,automatic,4wd,truck,grey
17741,2016.0,71422.0,ford,good,4 cylinders,gas,clean,automatic,fwd,SUV,silver
1500,2003.0,218000.0,ford,fair,8 cylinders,gas,clean,automatic,rwd,SUV,unknown
15500,2015.0,125000.0,dodge,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
2650,2006.0,131000.0,nissan,good,4 cylinders,gas,rebuilt,automatic,fwd,sedan,blue
1900,2002.0,22000.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
100,2011.0,100000.0,jeep,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,red
21572,2018.0,42416.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,black
2500,2006.0,130950.0,chrysler,good,4 cylinders,gas,clean,automatic,fwd,hatchback,silver
13980,2010.0,136616.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,van,grey
6499,2001.0,147049.0,lexus,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
24590,2018.0,16081.0,lincoln,good,6 cylinders,gas,clean,automatic,fwd,sedan,white
